alumni_ID,last_name,first_name,contact_date,status,need,notes
1068,Dinkin,Anita,4/27/2017,Good,,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1069,Twinborough,Penny,7/27/2017,Good,,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
1070,Dignall,Melonie,7/3/2020,Good,,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
1071,Menary,Donal,9/25/2019,Struggling,,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
1072,Bonnell,Davin,3/1/2017,Good,,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
1073,Adhams,Misty,8/10/2019,Struggling,,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
1074,Linley,Jaquith,6/1/2016,Good,,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1075,Haycraft,Magdalena,3/2/2019,Good,,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
1076,Robyns,Roth,8/9/2016,Struggling,,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
1077,Hengoed,Gerhard,7/16/2020,Struggling,Yes,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
1078,Dury,Pammi,7/5/2016,Struggling,,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
1079,Mussilli,Ted,11/10/2016,Bad,,Nunc purus. Phasellus in felis.
1080,Fateley,Travis,1/16/2018,Good,,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1081,Tregea,Gabi,7/12/2019,Bad,,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
1082,Pfeffle,Jany,10/28/2016,Struggling,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1083,Deller,Cleavland,9/30/2015,Bad,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1084,Dargue,Dacy,8/7/2015,Good,,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
1085,McSaul,Rey,2/21/2019,Struggling,Yes,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
1086,Hanniger,Rossie,8/17/2015,Good,Yes,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
1087,Farbrother,Kirbee,4/16/2018,Struggling,,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
1088,Antecki,Gerry,8/19/2019,Good,Yes,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
1089,Curl,Karin,6/20/2018,Good,,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1090,Siberry,Kirby,9/13/2017,Good,,Phasellus sit amet erat. Nulla tempus.
1091,Grigson,Germaine,5/4/2018,Struggling,Yes,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
1092,Elger,Wilt,2/23/2021,Bad,,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1093,Poyzer,Rhea,12/5/2016,Good,,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum."
1094,Clewlowe,Blair,7/11/2015,Good,,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1095,Brandone,Nerissa,12/25/2020,Struggling,,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
1096,McGeachey,Debbie,10/6/2018,Struggling,,Nunc purus. Phasellus in felis. Donec semper sapien a libero.
1097,Leborgne,Levy,7/20/2016,Good,,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
1098,Gear,Juana,4/1/2016,Bad,,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1099,Cromwell,Editha,5/29/2016,Good,,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.
1100,McCrone,Roobbie,3/14/2021,Bad,,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1001,Woolham,Raquela,9/8/2018,Bad,Yes,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
1002,Nice,Selinda,10/25/2017,Struggling,,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
1003,Roakes,Fransisco,2/24/2020,Struggling,,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
1004,Proschek,Ives,10/19/2020,Bad,,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat."
1005,Moreing,Verene,12/10/2015,Struggling,Yes,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
1006,Stenbridge,Giacinta,1/10/2020,Good,,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
1007,Aldin,Smitty,6/11/2017,Bad,,Sed ante. Vivamus tortor.
1008,Coulbeck,Breena,11/27/2020,Bad,Yes,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
1009,Burgher,Linnell,6/9/2019,Good,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
1010,Bloor,Kristos,8/25/2017,Struggling,,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
1011,Gloster,Schuyler,3/24/2019,Struggling,,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
1012,Osment,Rollo,8/18/2016,Bad,,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1013,Lorant,Jamal,10/11/2016,Bad,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
1014,Scholey,Benedikta,6/16/2020,Struggling,,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
1015,Gash,Shina,5/11/2015,Bad,,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1016,Hatherleigh,Kaia,12/19/2016,Bad,,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
1017,Donlon,Torrie,1/30/2019,Struggling,,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est."
1018,Duester,Rheba,7/28/2016,Bad,,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1019,Speeks,Hanni,5/4/2017,Struggling,Yes,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
1020,Hamal,Imogene,4/13/2019,Good,,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
1021,Bownd,Cortie,4/27/2015,Good,Yes,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1022,Malenoir,Dorice,2/14/2016,Good,,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1023,Aspel,Edita,3/14/2016,Good,Yes,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
1024,Maude,Birgitta,8/13/2020,Struggling,,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
1025,McGaw,Ike,12/31/2020,Good,,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
1026,Edlington,Ephrem,10/18/2020,Good,,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
1027,Hulme,Joachim,4/8/2019,Bad,,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
1028,Phelips,Thebault,8/9/2020,Struggling,,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
1029,Wane,Berkly,4/1/2019,Good,,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
1030,Battista,Brigid,6/15/2018,Bad,,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
1031,MacInerney,Berri,6/22/2019,Struggling,,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
1032,Paulmann,Herculie,10/10/2015,Struggling,,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
1033,Bennike,Lincoln,11/5/2019,Bad,Yes,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
1034,de Guerre,Cad,2/14/2019,Good,,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1035,Keese,Tedman,8/10/2017,Good,,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti."
1036,Staning,Reynard,6/5/2017,Good,,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
1037,Bearward,Pearline,3/18/2017,Good,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
1038,Anthonies,Abbe,10/28/2015,Struggling,,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1039,Brownlee,Giustina,9/6/2020,Bad,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1040,Tadman,Omar,9/5/2018,Bad,,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
1041,Robbins,Virginie,7/6/2019,Struggling,,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
1042,McCorkell,Vevay,5/8/2016,Struggling,Yes,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est."
1043,MacMeeking,Nerty,1/29/2018,Struggling,,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
1044,Rubinowicz,Constantin,10/7/2019,Good,,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
1045,Bagg,Cornie,10/30/2016,Good,,Phasellus in felis. Donec semper sapien a libero. Nam dui.
1046,Pirri,Brnaby,2/2/2015,Struggling,,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
1047,Wetherby,Leeann,1/20/2016,Bad,,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1048,Whistan,Orelia,9/8/2015,Struggling,Yes,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
1049,Leithgoe,Kenna,12/24/2018,Bad,,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
1050,Rottenbury,Wilfred,8/4/2015,Good,,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1051,Sedgmond,Olvan,1/13/2016,Bad,,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1052,Duly,Garik,8/13/2017,Struggling,,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
1053,Grandison,Antonio,4/28/2016,Bad,,Nulla tellus. In sagittis dui vel nisl.
1054,Imason,Ingemar,3/1/2020,Good,,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
1055,Cullivan,Alfy,11/24/2017,Good,Yes,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1056,Lamperd,Maighdiln,1/10/2018,Good,,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
1057,Yelden,Thornie,3/5/2016,Struggling,,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
1058,Searby,Aime,5/19/2017,Struggling,,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
1059,Gartenfeld,Frederik,8/7/2020,Good,Yes,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
1060,Hubback,Kendricks,1/12/2021,Bad,,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
1061,Douberday,Davida,9/6/2019,Good,,Nunc purus. Phasellus in felis.
1062,Stobart,Lezlie,10/3/2019,Bad,Yes,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
1063,Lamke,Hartwell,12/6/2017,Bad,,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti."
1064,Keemer,Neille,8/19/2017,Good,,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
1065,Szymonwicz,Eddie,3/10/2016,Struggling,,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
1066,Ranstead,Auguste,7/9/2017,Good,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1067,O'Cosgra,Gerda,1/30/2019,Bad,,Morbi a ipsum. Integer a nibh. In quis justo.
1068,Dinkin,Anita,8/30/2017,Good,Yes,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
1069,Twinborough,Penny,7/9/2018,Good,Yes,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
1070,Dignall,Melonie,4/9/2018,Good,,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
1071,Menary,Donal,1/14/2017,Good,,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1072,Bonnell,Davin,5/5/2016,Good,,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1073,Adhams,Misty,8/2/2015,Struggling,Yes,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
1074,Linley,Jaquith,7/30/2015,Bad,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
1075,Haycraft,Magdalena,1/14/2015,Struggling,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1076,Robyns,Roth,9/1/2017,Struggling,,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
1077,Hengoed,Gerhard,10/21/2015,Good,,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
1078,Dury,Pammi,12/2/2017,Good,,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
1079,Mussilli,Ted,9/21/2019,Struggling,,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1080,Fateley,Travis,11/7/2015,Good,,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
1081,Tregea,Gabi,7/12/2018,Struggling,,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
1082,Pfeffle,Jany,7/30/2015,Good,Yes,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.
1083,Deller,Cleavland,12/24/2018,Bad,,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1084,Dargue,Dacy,3/8/2015,Struggling,,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
1085,McSaul,Rey,10/25/2019,Bad,,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1086,Hanniger,Rossie,10/30/2017,Struggling,,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1087,Farbrother,Kirbee,2/10/2017,Struggling,,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1088,Antecki,Gerry,1/20/2019,Good,,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
1089,Curl,Karin,7/9/2016,Struggling,Yes,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
1090,Siberry,Kirby,10/11/2016,Bad,,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
1091,Grigson,Germaine,4/1/2018,Bad,,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.
1092,Elger,Wilt,8/25/2018,Struggling,,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
1093,Poyzer,Rhea,11/12/2018,Struggling,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1094,Clewlowe,Blair,9/23/2019,Struggling,,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat."
1095,Brandone,Nerissa,7/15/2019,Good,Yes,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1096,McGeachey,Debbie,1/16/2016,Good,Yes,Quisque ut erat. Curabitur gravida nisi at nibh.
1097,Leborgne,Levy,3/24/2016,Bad,,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
1098,Gear,Juana,8/27/2019,Good,,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1099,Cromwell,Editha,1/17/2018,Good,,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
1100,McCrone,Roobbie,9/16/2018,Struggling,,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.
1001,Woolham,Raquela,5/18/2019,Bad,,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
1002,Nice,Selinda,11/17/2015,Struggling,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
1003,Roakes,Fransisco,6/27/2020,Bad,,Donec dapibus. Duis at velit eu est congue elementum.
1004,Proschek,Ives,1/7/2016,Good,,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1005,Moreing,Verene,3/12/2018,Bad,,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1006,Stenbridge,Giacinta,3/14/2016,Good,,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
1007,Aldin,Smitty,5/2/2020,Good,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1008,Coulbeck,Breena,1/22/2021,Good,,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
1009,Burgher,Linnell,10/4/2017,Bad,,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
1010,Bloor,Kristos,6/1/2016,Good,Yes,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1011,Gloster,Schuyler,1/4/2019,Struggling,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
1012,Osment,Rollo,3/24/2020,Struggling,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
1013,Lorant,Jamal,3/22/2019,Bad,,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1014,Scholey,Benedikta,4/23/2018,Struggling,,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
1015,Gash,Shina,10/3/2019,Good,,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
1016,Hatherleigh,Kaia,7/28/2015,Good,,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
1017,Donlon,Torrie,5/24/2020,Bad,,Etiam justo. Etiam pretium iaculis justo.
1018,Duester,Rheba,5/5/2019,Struggling,,Nunc purus. Phasellus in felis.
1019,Speeks,Hanni,4/16/2018,Struggling,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1020,Hamal,Imogene,7/5/2015,Struggling,,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
1021,Bownd,Cortie,2/6/2021,Good,,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
1022,Malenoir,Dorice,4/13/2018,Good,,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
1023,Aspel,Edita,2/7/2018,Good,Yes,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
1024,Maude,Birgitta,2/13/2019,Struggling,,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
1025,McGaw,Ike,9/18/2020,Bad,,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1026,Edlington,Ephrem,10/12/2016,Good,,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
1027,Hulme,Joachim,2/22/2019,Struggling,,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
1028,Phelips,Thebault,5/14/2020,Good,,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
